"","small_est","small_se","med_est","med_est","large_est","large_se","pop_estimate","pop_se"
"1989",NA,NA,NA,NA,NA,NA,0,0
"1990",NA,NA,NA,NA,NA,NA,0,0
"1991",NA,NA,NA,NA,NA,NA,0,0
"1992",NA,NA,NA,NA,NA,NA,0,0
"1993",NA,NA,NA,NA,NA,NA,0,0
"1994",NA,NA,NA,NA,NA,NA,0,0
"1995",NA,NA,NA,NA,NA,NA,0,0
"1996",NA,NA,NA,NA,NA,NA,0,0
"1997",NA,NA,NA,NA,NA,NA,0,0
"1998",NA,NA,NA,NA,NA,NA,0,0
"1999",NA,NA,NA,NA,NA,NA,0,0
"2000",NA,NA,NA,NA,NA,NA,0,0
"2001",NA,NA,NA,NA,NA,NA,0,0
"2002",NA,NA,NA,NA,NA,NA,0,0
"2003",NA,NA,NA,NA,NA,NA,0,0
"2004",NA,NA,NA,NA,NA,NA,0,0
"2005",NA,NA,NA,NA,NA,NA,0,0
"2006",NA,NA,NA,NA,NA,NA,0,0
"2007",NA,NA,NA,NA,NA,NA,0,0
"2008",NA,NA,NA,NA,NA,NA,0,0
"2009",NA,NA,NA,NA,NA,NA,0,0
"2010",NA,NA,NA,NA,NA,NA,0,0
"2011",NA,NA,NA,NA,NA,NA,0,0
"2012",NA,NA,NA,NA,2.82831325301205,1.49477073653412,2.82831325301205,1.49477073653412
"2013",NA,NA,NA,NA,4.81681681681682,1.78338902016385,4.81681681681682,1.78338902016385
